,full_text,location,number_rt,number_likes,number_reply
17130," 10 años viviendo en Argentina. Acento intacto. 10 minutos hablando con gente de Medellín: ""puesh, puesh, puesh, puesh""","Medellín, Colombia",1,2,0
17131," Basta ya, basta ya, basta ya #Medellin. Queremos salir tranquilos, no valientes. #Medellinsigueimpune #MauricioOspina, una víctima por quien exigimos respuestas. #MauroViveEnNosotros","Medellín, Colombia",1,5,0
17132," 🎵Mi alumno de batería David Durango tocando ""Cochise"" de offical.audioslave , junto a otros alumnos de la Academia @solorockmusical sede Laureles (Medellín), en la presentación de fin de…","Medellín, Colombia",0,0,0
17133," Me da risa como se aludieron gratis los hinchas de Medellín con la declaración de Barcos. Plenamente convencido de que no buscaba “cargar” a nadie. Lo difícil que es manejar un complejo, qué rotos que están.","Medellín, Colombia",37,240,3
17134, @BTS_Medellin @BTS_twt No encontré Agust D en Spotify hha,"Medellín, Colombia",0,1,0
17135, @BTS_Medellin @BTS_twt Es en definitiva uno de los más hermosos,"Medellín, Colombia",2,2,0
17136, @LizethCorrea301 @BTS_Medellin @BTS_twt La mejor de todas ❤❤❤❤❤ la tenemos que bailar,"Medellín, Colombia",0,2,1
17137, @LizethCorrea301 @BTS_Medellin @BTS_twt Es hermosa! Es perfección yo ya me la sé casi completa!,"Medellín, Colombia",0,2,1
17138," @juandl84 Tricampeonato de Osorio fue en año 2013, no 2014, aunque en 2014 se gano la estrella 14 frente a Junior y se llegó a la final de Sudamericana por 2da vez, también esa camiseta 2014 es especial por ser creada inspirada en la ciudad de Medellín 👍🏼","Medellín, Colombia",0,0,1
17139," @BTS_Medellin @BTS_twt oh gracias y tengo otra pregunta aproximadamente cuanto cuestan las boletas mis amigos y yo tenemos pensado ir a los eventos, aniversarios y todo eso asi que debemos sabe que dinero llevar a cada ocasion","Medellín, Colombia",0,1,1
17140," 🌍 Iremos a las Calles, como hace mas de 20 años, cada mes, vestidas, estamos en los parque principales de nuestra ciudad. “Ninguna guerra en nuestro nombre” Las mujeres tejemos sueños y esperanzas planetarias...🌎🌎 📣📣HORA:5PM 🗓 MARTES 29/ENERO 📌 PARQUE DE BERRIO/MEDELLÍN.","Medellín, Colombia",6,10,0
17141," Por posible colapso, ordenan evacuación de dos edificios en Medellín: Federico Gutiérrez, alcalde de la ciudad, dio la instrucción. Busca “evitar pérdidas humanas”. copyright © 2018","Medellín, Colombia",0,0,0
17142," @NataliaDeLaV @andrewbeat90 @EnriquePenalosa Mientras en Bbogotá hablan y hablan y pelean, en Medellín pues.......","Medellín, Colombia",0,0,0
17143, Realiza Sedarpa siembra de 10 toneladas de ostión en Medellín,"Medellín, Colombia",0,0,0
17144, @BTS_Medellin @BTS_twt ok gracias hare lo posible para ir a todos los eventos,"Medellín, Colombia",0,1,0
17145," #Medellin Ya estamos listos para recibirte en nuestro estudio, escríbenos para resolver todas tus dudas. Inicia el camino para cumplir tus objetivos y alcanzar todas tus metas. Regístrate: Escríbenos Whatsapp: +57 3124274710","Medellín, Colombia",0,0,1
17146, @BTS_Medellin @BTS_twt Okay entiendo gracias por la informacion,"Medellín, Colombia",0,1,1
17147," Invitados a nuestros nuevos cursos sobre Minería en Medellín, Barranquilla y Bogotá. @UExternado @carorojashayes @MinasEnergIaUEC @carloscantep @BrujulaMinera @TautivaDoris @Tocayoarteaga @ANMColombia @acmineriacol @fenalcarbon @DrummondLtdCo @Minesa_Col @CerrejonCol","Medellín, Colombia",9,12,0
17148," @fayBuitrago @PaisPrimero @MafeCarrascal @angelamrobledo @ClaudiaLopez @Julianitra @ingrid_pabon @alejo_rosero @intiasprilla @JohaPrie @hernantropico EN #Medellín No es marcha, es PLANTON. Para una marcha se requiere una logística diferente y solicitar los permisos para el cierre de vías... EL PLANTÓN NO!","Medellín, Colombia",0,3,0
17149," @JuniorSiTeLaPon Me refiero a que jugó en 4 de los 7 clubes más grandes de COL (Medellín, Millonarios, Cali y Junior) obvio siempre fue referente..TEO solo ha jugado en Junior y no creo que juegue en otro. Pero ambos son muy cracks, aunque Teo es más completo. Pero más ídolo diría yo, Valenciano","Medellín, Colombia",0,0,0
17150," Jacket Bomber Ref: Manchester. Hombre/Mujer. - 💲 149.000 ✔️. - Color Negro, Verde seco - Tallas S,M. - Impermeable. . ""Envíos a Medellín Completamente Gratis"" Atención vía WhatsApp (+57)313 324 35 31 📲. ....","Medellín, Colombia",0,0,0
17151," @Avianca es el colmo que la incompetencia del piloto vuelo Medellín-Bogotá AV9309 a quien se le pasó la pista de aterrizaje por qué no supo cómo aterrizar haga que devuelvan a los pasajeros, un poquito de respeto por los pasajeros, no es tan difícil","Medellín, Colombia",0,0,1
17152, @BTS_Medellin Amo esa canción 😍😍 ojala bailará bien para disfrutarla más 😢 @BTS_twt,"Medellín, Colombia",2,2,2
17153," Apreciado estudiante, ¿Te gustaría manejar el @metrodemedellin? Conoce los pasos para postularte en la convocatoria.","Medellín, Colombia",1,0,0
17154," @FicoGutierrez, @ricardopelaezr y @dgroupe_ están jugando con los aficionados de Medellín; están jugando con la ley y eso es jugar con candela. #DgroupeQueremosToros","Medellín, Colombia",0,0,0
17155," @brahyangomez Hola, Brahyan. Registra tu hoja de vida en este enlace En él también publicamos nuestras ofertas laborales. ¡Muchos éxitos! 🙂","Medellín, Colombia",0,1,0
17156," De que Medellín habla? Nadie le dice crema al helado, a no ser que sea una crema ps ahí si pero el helado es helado.","Medellín, Colombia",0,0,0
17157, Alcaldesa (e) de El Bagre asegura que falsificaron renuncia a su cargo,"Medellín, Colombia",0,0,1
17158, Alcaldesa (e) de El Bagre asegura que falsificaron renuncia a su cargo,"Medellín, Colombia",1,0,0
17159, @BTS_Medellin @BTS_twt Mi pequeño tesoro 😍😍,"Medellín, Colombia",1,4,1
17160, @BTS_Medellin Las canciones debut se merecen todo el amor del mundo. @BTS_twt,"Medellín, Colombia",1,3,0
17161," #ODONTÓLOGOS GENERALES ""#DIPLOMADOS #ORTODONCIA FIJA PREPROGRAMADA Y ORTODONCIA #INVISIBLE SIN BRACKETS"" en #MEDELLIN Aprobación Oficial según ley…","Medellín, Colombia",0,0,0
17162," @BTS_Medellin @BTS_twt Soy nueva en esto de las reuniones y eventos me podrian decir donde sera la reunion, a que horas y si hay que pagar algo. Por cierto que haran evento para el cumpleaños de j hope, si van hacer algo para el dia me lo hacensaber gracias","Medellín, Colombia",0,1,1
17163, Serán los mismos que se paran con esas pancartas ridículas en los semáforos de Medellín? 🤔,"Medellín, Colombia",0,0,0
17164, ¿y esta joyita que? Alcalde de Medellín ¡ja! Puede llorar baboso.,"Medellín, Colombia",0,0,0
17165, Estamos con los políticos que trabajaban con el Cartel de Medellín #OlaUribistaChallenge,"Medellín, Colombia",0,0,0
17166," @mjsarmientoa @EnriquePenalosa Ni Transmilenio ni Metro. La Solucion es TREN LIGERO DE SUPERFICIE, como ha construido ""Los Angeles"", despues de tener varias líneas Subte. Su menor costo y fácil construccion permite mayor extension. RECORDAR que toda Col está aún pagando Metro Medellin.","Medellín, Colombia",0,0,0
17167, Obras en @MedellinBravo fomentan incremento en pago del Predial: Ingresos vía @aldofloresnoti,"Medellín, Colombia",0,0,0
17168, #MEDELLÍN Ya están a la venta las boletas para nuestro concierto el 9 de marzo en el @bluemedelliin junto a @thelittlejesus de México Los queremos ver🙌,"Medellín, Colombia",4,18,1
17169, Pelaos descarriados de Medellín en 1990 // Pelados descarriados de Medellín 2019.,"Medellín, Colombia",0,0,0
17170," Si estás de visita en la ciudad de #Medellín o mejor aún, si vives aquí, y aún no conoces el Museo El Castillo... te invitamos a disfrutar de los recorridos guiados al interior de este.…","Medellín, Colombia",0,0,0
17171," Mañana miércoles converso con @sabrinaduqueSD en el @hayfestival_esp de Medellín. Con esta charla iniciamos la @FiestaLibro, una ""expedición"" que durará todo el año. Nos vemos en el @MAMmedellin","Medellín, Colombia",3,19,0
17172," @sheepmd Hola Stefanny, informaremos oportunamente en el momento que se defina hacer dicha jornada. Te invitamos a estar atenta a nuestras redes sociales para enterarte de todas las novedades en materia de movilidad en Medellín. ¡Saludos!","Medellín, Colombia",0,1,0
17173," @juanda_ospina13 @RadioMunera @nacionaloficial Jajajaja un hincha bocon y valija del Medellín hablando de fracasos de otros equipos... Jajajajajajajajajaja. No me vaya a robar ni a fletear por favor, señor.","Medellín, Colombia",0,0,0
17174, #29Ene De clasificar a segunda fase el Deportivo La Guaira se tendrán que medir contra el Atlético Nacional de Medellín de Colombia.,"Medellín, Colombia",0,1,0
17175," No quiero fomentar el discurso guerrerista, pero en serio Maduro quiere asustar a Trump con 2600 peludos y dos helicópteros? Eso tiene una Bacrim en Medellín.","Medellín, Colombia",0,1,0
17176, #29Ene De clasificar a segunda fase el Deportivo La Guaira se tendrán que medir contra el Atlético Nacional de Medellín de Colombia.,"Medellín, Colombia",0,2,0
17177, El Hay Festival Medellín 2019 se realizará desde el 30 de enero hasta el 1 de febrero.,"Medellín, Colombia",2,0,0
17178," EL reconocido Oncólogo, Dr. Andrés Cardona, expondrá en nuestro Congreso en Cáncer en la Mujer en Medellín, sobre el Cáncer de Pulmón en población Latinoamericana de la epidemiología a la genética actual. Solicita tu beca de entrada gratuita a","Medellín, Colombia",0,0,0
17179, La Chiva #Escalera hoy martes Medellín #Avenida el Ferrocarril,"Medellín, Colombia",1,5,0
17180, Alcaldía de Medellín orientará el talento de 840 jóvenes para conectarlos con el mercado laboral |,"Medellín, Colombia",0,0,0
17181, Alcaldía de Medellín orientará el talento de 840 jóvenes para conectarlos con el mercado laboral |,"Medellín, Colombia",0,0,0
17182, La escuela audiovisual es un proyecto de la Corporación Full Producciones de la comuna 13 de la ciudad de Medellín que promueve la formación en audiovisuales y cine comunitario a partir de un modelo pedagógico de educación popular.,"Medellín, Colombia",0,0,0
17183, Misionero fue asesinado en Antioquia por venezolanos a los que ayudó,"Medellín, Colombia",0,0,0
17184," @Andres66762648 Somos amigos en Facebook. Y todas tus fotos me encantan. Siempre he querido verte así y de mil formas. Me encantas,soy ee Medellín. Mael Radacassab Gosling así me encuentras en Facebook y en Instagram como Alexander Posada Loaiza","Medellín, Colombia",0,0,0
17185," Con proyectos para la modernización de las redes de alcantarillado en Medellín, Bello, Copacabana, Girardota; la construcción del Interceptor Sur, la modernización de la planta San Fernando y la entrada en operación de Aguas Claras, le estamos devolviendo la vida al río Medellín","Medellín, Colombia",1,4,0
17186, @sttmed buenas tardes... Para cuándo día sin carro en Medellín? Gracias,"Medellín, Colombia",0,0,1
17187, En Medellín no existe ninguna cuarta revolución industrial,"Medellín, Colombia",1,1,0
17188," Profesora de Administración Pública Hilda Arévalo realizará una pasantía de investigación en Colombia. Viaje se enmarca en convenio entre Gerópolis UV, el Centro URBAM y la Universidad EAFIT de Medellín.","Medellín, Colombia",0,0,0
17189, I 👨‍👨‍👧‍👦 Medellín,"Medellín, Colombia",0,0,0
17190," 🚧 ¡Recuerda! Se realiza cierre del lazo que comunica la Cl.44 (San Juan) con la Av.Regional, por obras de Parques del Río: @AlcaldiadeMed","Medellín, Colombia",0,0,0
17191, @lisbethtvts Desde Medellín corazón,"Medellín, Colombia",0,0,0
17192," Esta foto la tomé hoy a las 3 PM, un agente de tránsito de Medellín infraccionando a unos policías que iban en contravía.","Medellín, Colombia",1,3,0
17193, @alex3780 En Medellín ya pasa,"Medellín, Colombia",0,0,0
17194, Hoy juega el Poderoso!!! Va la Medellín. @DIM_Oficial,"Medellín, Colombia",0,2,0
17195, Me gustaría volver a ir a Medellín,"Medellín, Colombia",0,5,0
17196," Lo positivo, que queda cerca a todos los frentes noticiosos de la ciudad. Lo malo, que trabajas de la mano con las máquinas que hacen gaseosas y jugos. Les presento la entrada a la sala de redacción del Canal RCN en Medellín. Saquen sus propias conclusiones. Economía de escala.","Medellín, Colombia",0,2,0
17197," Calzada Bogotá - Medellín, municipio de Copacabana, a la altura del túnel del Km 13+000, Presenta paso restringido por trabajos en la vía. Transite con precaución.","Medellín, Colombia",0,0,0
17198, @PabloJlloVasco Daniel Quintero como aspirante a la alcaldía de Medellín: un completo paquete chileno. @danielquintero,"Medellín, Colombia",1,1,0
17199," @dgroupe_ Se aburrió de ser una empresa importante en Medellín. Por eso creo que lo mejor es que se vayan de la ciudad, una ciudad que también tiene taurinos y que han sido burlados por esta empresa de forma brutal #GroupeFueraDeMedellín #DgroupeNoCumplio #MedellínTaurina","Medellín, Colombia",0,0,0
17200," Esta mañana, estuvimos en la Charla ""Lo más relevante en la Ley de financiamiento"" dictada por @PwC_Colombia en Medellín. Revive este evento en fotos:","Medellín, Colombia",0,1,0
17201, Medellín siempre me hace sentir que mi hogar debería ser acá.,"Medellín, Colombia",0,2,0
17202," Vía CALZADA MEDELLÍN - BOGOTÁ municipio de Guarne a la altura de EDS Bonanza km 22+200, presenta paso restringido por trabajos en la vía. Transite con precaución.","Medellín, Colombia",0,0,0
17203," En las instalaciones de la UNP Medellín, haciendo presencia y reclamaciones justas, por un trato digno y el reconocimiento a nuestra labor de alto riesgo que los politicos beneficiados demeritan","Medellín, Colombia",0,0,0
17204, @ortizcarol1 te invitamos a que te comuniques a nuestras líneas de servicio al cliente. Desde Medellín: 444 37 27 Desde Bogotá: 482 48 04 Desde Cali: 380 89 33 Desde el resto del país: 018000 978 888,"Táchira, Venezuela",0,0,0
17205, Vuelta a Independencia República Dominicana Triunfo de etapa para el Dominicano Jonathan Ogando del Team Arco Iris y sigue en el liderato @robinsochalapud del @team_medellin,"Táchira, Venezuela",0,2,0
17206," A prisión 40 años, por asesinato de lideresa social en la comuna 13","Táchira, Venezuela",0,0,0
17207, Detrás de los sueños siempre hay esfuerzos que nos llenan el alma... Hoy feliz y agradecido con todos los que hicieron posible este gran sueño 🙏✨🙂 #ParadiseOfTrance #TranceFamily #GOMusic #TranceIsMusicWithaSoul #DiegoParadise — en Medellín,"Táchira, Venezuela",0,0,0
17208," Vea pues, según la izquierda, #Medellin es la capital paramilitar de colombia, y vean como progresa, envidia deberían de tener los rolos, por q a medellin nunca la ha gobernado la izquierda radical q ha gobernado a bogota, y q la quieren volver a elegir.","Táchira, Venezuela",1,2,0
17209, Soy Fangirl de Rels B y voy a abrir un Fans Club Medellín,"Táchira, Venezuela",0,1,0
17210," @elcolombiano @general_luz Gracias a @BernardoAGuerra porsus denuncias desde hace varios años al respecto, Eugenio Bustamante es una ficha dela corrupción de Bello, SuarezMira, que quiere apoderarse también de Medellín. @WRadioColombia @rcnradio @BluRadioCo @CaracolRadio @Telemedellin","Táchira, Venezuela",0,1,0
17211," Necesito en Medellín una peluquera que trabaje a domicilio el domingo, ¿Conocen alguna que me puedan recomendar? Y que gracias.","Táchira, Venezuela",5,13,1
17212, El día que conocí a @SaulHernandezE de @CAIFANESMEX en Medellín 🇨🇴 La historia -&gt; Un relato de @santiagocancion,"Táchira, Venezuela",12,39,0
17213, Con estos grupos de emprendedoras de Medellín finalizamos otra etapa de #EllaHaceHistoria proyecto de la ONG @Colnodo donde más mujeres antioqueñas aprendieron estrategias para impulsar sus emprendimientos. #Mujeresimparables #Emprendimientofemenino,"Táchira, Venezuela",0,4,0
17214," @40yveinte60 Debes estar en Medellín, tener buen aspecto, y estar disponible para salir el viernes","Táchira, Venezuela",0,1,2
17215," @1802LYFG @Nachiiiitb Y se nota que todo lo hace con muchisima pasion y dedicación, porque mira que maravillosos resultados. Y soy nueva por aquí y creeme que ya tienes una fan más desde Medellín colombia y desde aquí te seguiré apoyando. Tienes un gran futuro.","Táchira, Venezuela",2,3,3
